Account Length,Area Code,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Eve Mins,Eve Calls,Night Mins,Night Calls,Int'l Mins,Int'l Calls,CustServ Calls,Churn,Day_Avg_Call_Duration,Eve_Avg_Call_Duration,Night_Avg_Call_Duration,Intl_Avg_Call_Duration,High_CustServ_Calls
101.0,415,0,0,0.0,257.3,84.0,184.8,115.0,108.9,109.0,13.5,7.0,0,0,3.0630952380952383,1.6069565217391306,0.9990825688073395,1.9285714285714286,0
15.0,415,0,0,0.0,121.1,130.0,216.0,86.0,235.1,48.0,16.1,5.0,2,0,0.9315384615384615,2.511627906976744,4.897916666666666,3.22,0
88.0,415,0,0,0.0,301.5,136.0,257.7,72.0,132.9,118.0,13.4,2.0,4,1,2.2169117647058822,3.5791666666666666,1.126271186440678,6.7,1
197.0,415,0,0,0.0,233.9,96.0,218.9,111.0,182.9,109.0,9.5,3.0,0,0,2.4364583333333334,1.9720720720720721,1.6779816513761467,3.1666666666666665,0
50.0,415,1,0,0.0,99.6,108.0,308.7,102.0,161.2,62.0,13.7,6.0,2,1,0.9222222222222222,3.026470588235294,2.5999999999999996,2.283333333333333,0
172.0,510,0,0,0.0,169.8,123.0,183.1,94.0,337.75,72.0,12.7,7.0,2,0,1.380487804878049,1.9478723404255318,4.690972222222222,1.8142857142857143,0
188.0,415,1,1,26.0,198.8,115.0,166.6,67.0,198.5,118.0,14.4,3.0,1,1,1.7286956521739132,2.4865671641791045,1.6822033898305084,4.8,0
85.0,408,1,0,0.0,116.2,86.0,229.7,127.0,204.2,109.0,10.1,3.0,3,0,1.3511627906976744,1.8086614173228346,1.8733944954128439,3.3666666666666667,1
103.0,510,1,0,0.0,255.9,128.0,140.9,92.0,308.9,130.0,12.1,2.0,1,1,1.99921875,1.5315217391304348,2.376153846153846,6.05,0
136.0,408,0,1,27.0,187.7,84.0,221.0,147.0,145.7,110.0,10.0,4.0,3,0,2.2345238095238096,1.5034013605442176,1.3245454545454545,2.5,1
155.0,408,0,1,21.0,195.9,91.0,213.9,84.0,88.2,111.0,8.6,4.0,0,0,2.1527472527472526,2.5464285714285717,0.7945945945945946,2.15,0
145.0,415,0,0,0.0,129.4,97.0,185.4,101.0,204.7,106.0,3.1000000000000005,2.0,2,0,1.3340206185567012,1.8356435643564357,1.931132075471698,1.5500000000000003,0
116.0,510,0,1,12.0,221.0,108.0,151.0,118.0,179.0,80.0,9.0,6.0,2,0,2.0462962962962963,1.2796610169491525,2.2375,1.5,0
152.0,408,0,0,0.0,140.5,92.0,186.8,96.0,227.0,89.0,9.5,5.0,2,0,1.5271739130434783,1.9458333333333335,2.550561797752809,1.9,0
65.0,415,1,0,0.0,277.9,123.0,155.8,112.0,256.9,71.0,9.2,10.0,0,1,2.259349593495935,1.3910714285714287,3.6183098591549294,0.9199999999999999,0
180.0,415,0,0,0.0,224.9,105.0,250.0,101.0,216.1,73.0,6.7,5.0,3,1,2.1419047619047618,2.4752475247524752,2.9602739726027396,1.34,1
67.0,415,0,0,0.0,109.1,117.0,217.4,124.0,188.4,141.0,12.8,6.0,0,0,0.9324786324786324,1.7532258064516129,1.3361702127659574,2.1333333333333333,0
60.0,415,0,0,0.0,207.8,109.0,123.5,112.0,291.6,115.0,5.7,9.0,0,0,1.906422018348624,1.1026785714285714,2.5356521739130438,0.6333333333333333,0
138.0,510,0,0,0.0,205.9,96.0,257.1,94.0,209.0,63.0,12.1,8.0,0,0,2.144791666666667,2.7351063829787234,3.3174603174603177,1.5125,0
44.0,415,0,0,0.0,308.6,139.0,150.8,94.0,198.7,66.0,7.3,3.0,4,1,2.2201438848920865,1.6042553191489364,3.0106060606060603,2.433333333333333,1
25.0,510,0,0,0.0,242.6,69.0,209.0,117.0,219.7,82.0,14.4,6.0,2,0,3.5159420289855072,1.7863247863247864,2.6792682926829268,2.4,0
145.0,408,0,0,0.0,229.6,82.0,138.1,103.0,250.8,109.0,3.3,3.0,1,0,2.8,1.340776699029126,2.300917431192661,1.0999999999999999,0
122.0,510,0,1,28.0,166.0,62.0,233.9,88.0,170.1,84.0,7.7,3.0,2,0,2.6774193548387095,2.6579545454545457,2.025,2.566666666666667,0
121.0,415,0,0,0.0,144.8,126.0,200.6,82.0,208.8,81.0,13.3,9.0,0,1,1.1492063492063493,2.446341463414634,2.577777777777778,1.4777777777777779,0
55.0,510,1,0,0.0,106.1,77.0,123.5,100.0,96.4,92.0,12.9,3.0,0,0,1.3779220779220778,1.235,1.047826086956522,4.3,0
77.0,415,0,0,0.0,221.8,84.0,166.0,125.0,210.2,72.0,13.2,4.0,1,0,2.6404761904761904,1.328,2.9194444444444443,3.3,0
12.0,415,0,0,0.0,204.6,98.0,212.5,90.0,182.1,95.0,9.8,7.0,2,0,2.0877551020408163,2.361111111111111,1.916842105263158,1.4000000000000001,0
64.0,510,0,0,0.0,213.5,93.0,166.6,114.0,122.0,78.0,14.1,3.0,3,0,2.295698924731183,1.4614035087719297,1.564102564102564,4.7,1
92.0,415,0,1,44.0,152.0,95.0,274.9,73.0,162.4,121.0,10.0,1.0,2,0,1.6,3.765753424657534,1.3421487603305786,10.0,0
125.0,415,1,1,29.0,260.8,81.0,163.7,112.0,271.7,117.0,17.0,6.0,1,1,3.2197530864197534,1.4616071428571427,2.322222222222222,2.8333333333333335,0
160.0,408,0,0,0.0,166.4,117.0,317.0,129.0,160.4,121.0,10.0,2.0,1,0,1.4222222222222223,2.4573643410852712,1.3256198347107437,5.0,0
79.0,415,0,0,0.0,177.9,83.0,167.3,84.0,223.7,142.0,15.2,8.0,0,0,2.1433734939759037,1.9916666666666667,1.5753521126760563,1.9,0
36.0,415,0,0,0.0,235.1,97.0,196.8,104.0,259.7,110.0,7.0,7.0,3,0,2.4237113402061854,1.8923076923076925,2.360909090909091,1.0,1
102.0,415,0,0,0.0,186.8,92.0,173.7,123.0,250.9,131.0,9.7,4.0,2,0,2.0304347826086957,1.4121951219512194,1.915267175572519,2.425,0
138.0,408,1,0,0.0,268.4,81.0,174.4,115.0,193.5,96.0,11.6,4.0,1,0,3.3135802469135798,1.5165217391304349,2.015625,2.9,0
164.0,510,0,0,0.0,192.1,95.0,249.8,94.0,132.6,100.0,7.3,3.0,3,0,2.022105263157895,2.6574468085106386,1.3259999999999998,2.433333333333333,1
125.0,415,0,0,0.0,240.7,82.0,269.4,85.0,187.1,74.0,10.1,3.0,0,1,2.9353658536585363,3.169411764705882,2.5283783783783784,3.3666666666666667,0
72.0,408,0,0,0.0,179.9,113.0,149.8,112.0,168.2,79.0,9.8,7.0,2,0,1.5920353982300885,1.3375000000000001,2.1291139240506327,1.4000000000000001,0
74.0,415,0,0,0.0,314.1,86.0,222.4,99.0,259.0,121.0,12.3,5.0,3,1,3.652325581395349,2.2464646464646467,2.1404958677685952,2.46,1
134.0,415,0,1,41.0,162.0,82.0,324.7,77.0,160.1,112.0,11.9,5.0,0,0,1.975609756097561,4.216883116883117,1.4294642857142856,2.38,0
145.0,415,0,0,0.0,175.8,89.0,274.3,119.0,226.6,69.0,12.4,4.0,1,0,1.9752808988764046,2.305042016806723,3.2840579710144926,3.1,0
136.0,510,0,0,0.0,109.4,91.0,207.5,111.0,135.0,107.0,11.6,5.0,0,0,1.2021978021978024,1.8693693693693694,1.2616822429906542,2.32,0
206.5,510,0,0,0.0,255.1,124.0,230.6,110.0,218.0,69.0,8.5,5.0,3,1,2.057258064516129,2.096363636363636,3.1594202898550723,1.7,1
66.0,415,1,0,0.0,208.7,84.0,173.3,88.0,264.7,107.0,8.3,3.0,3,0,2.4845238095238096,1.969318181818182,2.4738317757009343,2.766666666666667,1
152.0,510,0,1,20.0,214.6,108.0,96.6,82.0,170.7,145.0,7.9,5.0,1,0,1.987037037037037,1.1780487804878048,1.1772413793103447,1.58,0
162.0,408,0,0,0.0,49.2,121.0,143.9,136.0,203.0,97.0,12.1,10.5,1,0,0.40661157024793393,1.0580882352941177,2.0927835051546393,1.1523809523809523,0
72.0,510,0,0,0.0,141.3,133.0,134.9,96.0,227.5,97.0,11.2,3.0,2,0,1.062406015037594,1.4052083333333334,2.345360824742268,3.733333333333333,0
101.0,415,0,0,0.0,253.2,89.0,237.9,114.0,154.3,85.0,9.7,7.0,4,0,2.844943820224719,2.086842105263158,1.815294117647059,1.3857142857142857,1
125.0,415,0,0,0.0,206.0,128.0,198.1,71.0,135.9,116.0,13.2,3.0,0,0,1.609375,2.7901408450704226,1.1715517241379312,4.3999999999999995,0
46.0,408,0,0,0.0,40.4,105.0,172.4,83.0,145.1,89.0,9.0,2.0,2,0,0.38476190476190475,2.07710843373494,1.6303370786516853,4.5,0
132.0,408,0,0,0.0,291.2,104.0,234.2,132.0,191.7,87.0,8.9,3.0,1,1,2.8,1.7742424242424242,2.203448275862069,2.966666666666667,0
193.0,415,0,1,31.0,71.2,58.0,124.7,105.0,155.5,108.0,11.7,3.0,0,0,1.2275862068965517,1.1876190476190476,1.4398148148148149,3.9,0
63.0,510,0,0,0.0,261.8,69.0,245.0,135.0,202.1,94.0,14.7,4.0,0,1,3.794202898550725,1.8148148148148149,2.15,3.675,0
124.0,510,0,0,0.0,191.3,134.0,261.5,113.0,182.3,111.0,10.0,3.0,1,0,1.4276119402985075,2.314159292035398,1.6423423423423424,3.3333333333333335,0
144.0,415,0,0,0.0,133.3,101.0,255.5,127.0,228.6,68.0,11.6,2.0,0,0,1.3198019801980199,2.0118110236220472,3.361764705882353,5.8,0
116.0,408,0,1,24.0,183.6,138.0,203.8,90.0,166.9,89.0,6.0,3.0,2,0,1.3304347826086955,2.2644444444444445,1.8752808988764045,2.0,0
189.0,415,0,1,30.0,155.2,116.0,195.5,50.0,170.1,108.0,15.4,6.0,1,0,1.3379310344827586,3.91,1.575,2.566666666666667,0
97.0,408,0,1,28.0,283.1,93.0,185.4,98.0,312.8,78.0,6.1,8.0,1,0,3.0440860215053767,1.8918367346938776,4.01025641025641,0.7625,0
137.0,510,0,1,50.0,186.5,94.0,178.0,106.0,215.6,100.0,12.1,4.0,2,0,1.9840425531914894,1.679245283018868,2.156,3.025,0
142.0,415,0,1,38.0,163.3,104.0,136.0,114.0,249.1,127.0,4.3,6.0,0,0,1.5701923076923079,1.1929824561403508,1.9614173228346456,0.7166666666666667,0
84.0,510,0,0,0.0,203.4,125.0,182.9,88.0,213.7,121.0,13.8,2.0,1,0,1.6272,2.078409090909091,1.7661157024793388,6.9,0
119.0,415,0,1,19.0,178.1,110.0,212.8,100.0,226.3,123.0,10.0,6.0,1,0,1.6190909090909091,2.128,1.8398373983739837,1.6666666666666667,0
158.0,415,0,0,0.0,195.9,103.0,89.1,95.0,302.2,82.0,10.3,3.0,1,0,1.9019417475728155,0.9378947368421052,3.6853658536585363,3.4333333333333336,0
50.0,415,0,0,0.0,295.3,127.0,127.4,100.0,166.8,105.0,9.6,6.0,1,0,2.325196850393701,1.274,1.5885714285714287,1.5999999999999999,0
98.0,408,0,0,0.0,136.1,82.0,156.3,118.0,158.8,83.0,10.1,5.0,2,0,1.6597560975609755,1.3245762711864408,1.913253012048193,2.02,0
101.0,415,0,1,24.0,114.1,95.0,161.5,86.0,176.3,90.0,13.0,9.0,2,0,1.2010526315789474,1.877906976744186,1.9588888888888891,1.4444444444444444,0
182.0,415,0,0,0.0,279.1,124.0,180.5,108.0,217.5,104.0,9.5,10.5,2,1,2.2508064516129034,1.6712962962962963,2.0913461538461537,0.9047619047619048,0
51.0,408,0,0,0.0,169.3,111.0,139.5,69.0,197.0,87.0,12.0,3.0,0,0,1.5252252252252254,2.0217391304347827,2.264367816091954,4.0,0
117.0,510,0,0,0.0,214.4,94.0,138.0,149.0,148.7,102.0,9.9,1.0,2,0,2.2808510638297874,0.9261744966442953,1.4578431372549019,9.9,0
92.0,415,1,0,0.0,255.8,125.0,142.7,111.0,181.2,101.0,11.7,3.0,0,0,2.0464,1.2855855855855856,1.7940594059405939,3.9,0
86.0,408,0,0,0.0,148.2,71.0,285.1,91.0,166.4,152.0,6.2,3.0,2,0,2.0873239436619717,3.1329670329670334,1.0947368421052632,2.066666666666667,0
122.0,415,0,0,0.0,119.3,93.0,223.9,103.0,211.9,122.0,8.7,4.0,2,0,1.282795698924731,2.17378640776699,1.7368852459016393,2.175,0
156.0,408,0,1,27.0,192.3,137.0,199.9,115.0,244.2,112.0,14.8,8.0,1,0,1.4036496350364964,1.7382608695652175,2.180357142857143,1.85,0
127.0,510,0,0,0.0,245.2,91.0,217.2,92.0,243.1,128.0,13.9,6.0,0,1,2.6945054945054943,2.360869565217391,1.89921875,2.316666666666667,0
130.0,408,1,0,0.0,216.2,106.0,338.35,86.0,126.7,123.0,16.9,2.0,4,1,2.039622641509434,3.934302325581396,1.030081300813008,8.45,1
158.0,408,0,0,0.0,172.4,114.0,256.6,69.0,235.3,104.0,3.1000000000000005,0.0,2,0,1.512280701754386,3.7188405797101454,2.2625,3.1000000000000005,0
145.0,510,1,1,30.0,175.3,107.0,153.3,116.0,233.6,85.0,11.1,3.0,1,0,1.638317757009346,1.321551724137931,2.748235294117647,3.6999999999999997,0
90.0,415,1,1,26.0,169.0,104.0,188.8,104.0,213.3,76.0,13.3,3.0,0,1,1.625,1.8153846153846156,2.806578947368421,4.433333333333334,0
127.0,510,0,1,27.0,34.64999999999996,113.0,254.0,102.0,242.7,152.0,9.2,5.0,3,0,0.3066371681415926,2.4901960784313726,1.5967105263157895,1.8399999999999999,1
109.0,415,0,0,0.0,184.1,143.0,211.7,105.0,243.0,116.0,9.9,2.0,1,0,1.2874125874125875,2.016190476190476,2.0948275862068964,4.95,0
88.0,415,0,0,0.0,181.9,90.0,151.5,87.0,143.0,100.0,7.5,3.0,1,0,2.0211111111111113,1.7413793103448276,1.43,2.5,0
101.0,510,0,1,9.0,160.1,116.0,210.0,121.0,139.1,65.0,10.8,9.0,0,0,1.3801724137931033,1.7355371900826446,2.14,1.2000000000000002,0
171.0,510,0,0,0.0,189.8,122.0,173.7,85.0,257.1,84.0,10.3,1.0,0,0,1.555737704918033,2.043529411764706,3.060714285714286,10.3,0
21.0,415,0,0,0.0,223.2,142.0,216.5,114.0,214.7,111.0,12.4,2.0,1,0,1.5718309859154929,1.8991228070175439,1.9342342342342342,6.2,0
145.0,408,0,1,31.0,216.0,94.0,225.1,123.0,234.7,109.0,10.7,1.0,2,0,2.297872340425532,1.8300813008130081,2.1532110091743117,10.7,0
90.0,415,0,0,0.0,198.5,124.0,266.6,100.0,243.3,80.0,8.0,7.0,2,0,1.6008064516129032,2.6660000000000004,3.0412500000000002,1.1428571428571428,0
33.0,408,0,0,0.0,159.5,115.0,195.4,118.0,102.4,86.0,7.1,7.0,1,0,1.3869565217391304,1.6559322033898305,1.1906976744186046,1.0142857142857142,0
61.0,408,0,1,40.0,105.0,78.0,180.6,100.0,174.1,115.0,10.2,2.0,2,1,1.3461538461538463,1.806,1.5139130434782608,5.1,0
107.0,415,0,0,0.0,204.5,108.0,162.4,110.0,155.0,102.0,13.4,1.0,3,0,1.8935185185185186,1.4763636363636363,1.5196078431372548,13.4,1
147.0,408,0,0,0.0,274.0,92.0,231.8,82.0,283.6,83.0,6.2,1.0,0,1,2.9782608695652173,2.826829268292683,3.4168674698795183,6.2,0
117.0,510,0,0,0.0,158.7,84.0,181.7,91.0,177.3,67.0,7.7,10.0,2,0,1.8892857142857142,1.9967032967032965,2.646268656716418,0.77,0
95.0,415,0,0,0.0,229.9,116.0,202.4,110.0,171.4,105.0,14.2,6.0,1,0,1.981896551724138,1.84,1.6323809523809525,2.3666666666666667,0
186.0,510,0,0,0.0,137.8,97.0,187.7,118.0,146.4,85.0,8.7,6.0,1,0,1.420618556701031,1.5906779661016948,1.7223529411764706,1.45,0
128.0,415,0,0,0.0,179.4,94.0,270.4,92.0,191.0,88.0,7.9,4.0,0,0,1.9085106382978725,2.9391304347826086,2.1704545454545454,1.975,0
55.0,408,0,1,39.0,139.3,101.0,178.3,117.0,246.5,104.0,8.1,1.0,3,0,1.3792079207920793,1.523931623931624,2.3701923076923075,8.1,1
134.0,415,0,0,0.0,34.64999999999996,86.0,171.4,100.0,186.5,80.0,12.9,2.0,2,0,0.40290697674418563,1.714,2.33125,6.45,0
96.0,415,0,1,23.0,183.1,88.0,147.4,89.0,337.75,108.0,11.3,7.0,1,0,2.080681818181818,1.6561797752808989,3.127314814814815,1.6142857142857143,0
107.0,415,0,0,0.0,206.9,79.0,262.4,117.0,149.3,69.0,10.7,3.0,0,0,2.618987341772152,2.2427350427350428,2.163768115942029,3.5666666666666664,0
123.0,415,0,0,0.0,140.0,106.0,153.7,101.0,64.54999999999998,87.0,12.5,1.0,2,0,1.320754716981132,1.5217821782178216,0.7419540229885055,12.5,0
35.0,415,0,0,0.0,179.2,59.0,283.3,101.0,285.4,83.0,5.8,7.0,2,0,3.03728813559322,2.804950495049505,3.4385542168674696,0.8285714285714285,0
74.0,408,0,0,0.0,177.4,136.0,240.3,104.0,237.3,133.0,12.0,3.0,0,0,1.3044117647058824,2.310576923076923,1.7842105263157895,4.0,0
130.0,408,0,0,0.0,115.6,129.0,167.8,104.0,141.8,124.0,12.6,9.0,1,0,0.8961240310077518,1.6134615384615385,1.1435483870967742,1.4,0
137.0,408,1,0,0.0,237.3,103.0,176.7,84.0,263.4,81.0,14.2,4.0,0,1,2.303883495145631,2.1035714285714286,3.2518518518518515,3.55,0
88.0,415,0,0,0.0,181.5,116.0,187.0,119.0,220.3,96.0,10.5,7.0,1,0,1.5646551724137931,1.5714285714285714,2.294791666666667,1.5,0
80.0,408,0,0,0.0,51.5,90.0,164.0,98.0,169.4,80.0,9.5,4.0,3,0,0.5722222222222222,1.6734693877551021,2.1175,2.375,1
116.0,408,0,1,19.0,155.7,104.0,185.4,118.0,192.7,116.0,8.2,2.0,3,0,1.4971153846153844,1.571186440677966,1.661206896551724,4.1,1
123.0,510,0,1,23.0,245.0,88.0,265.0,105.0,239.7,108.0,14.9,3.0,2,0,2.784090909090909,2.5238095238095237,2.2194444444444446,4.966666666666667,0
120.0,415,0,0,0.0,131.7,99.0,163.1,109.0,201.1,116.0,10.7,3.0,1,0,1.33030303030303,1.4963302752293577,1.7336206896551725,3.5666666666666664,0
146.0,415,1,0,0.0,111.1,126.0,313.4,95.0,215.7,82.0,10.5,6.0,1,0,0.8817460317460317,3.2989473684210524,2.6304878048780487,1.75,0
106.0,510,0,1,9.0,88.5,100.0,324.8,109.0,79.9,86.0,8.2,4.0,3,0,0.885,2.979816513761468,0.9290697674418605,2.05,1
121.0,408,0,1,44.0,116.0,85.0,150.1,120.0,246.8,98.0,12.0,2.0,1,0,1.3647058823529412,1.2508333333333332,2.5183673469387755,6.0,0
137.0,510,0,0,0.0,155.5,81.0,133.1,94.0,253.1,77.0,9.1,2.0,1,0,1.9197530864197532,1.4159574468085105,3.2870129870129867,4.55,0
84.0,408,0,1,30.0,106.5,65.0,225.7,108.0,188.6,61.0,5.7,3.0,2,0,1.6384615384615384,2.089814814814815,3.0918032786885243,1.9000000000000001,0
67.0,510,0,1,31.0,175.2,68.0,199.2,73.0,219.8,99.0,13.2,6.0,1,0,2.576470588235294,2.728767123287671,2.2202020202020205,2.1999999999999997,0
161.0,408,0,0,0.0,154.7,84.0,177.8,125.0,172.9,90.0,5.9,2.0,4,1,1.8416666666666666,1.4224,1.9211111111111112,2.95,1
134.0,510,0,1,34.0,247.2,105.0,225.5,133.0,186.3,76.0,6.1,5.0,2,1,2.354285714285714,1.6954887218045114,2.4513157894736843,1.22,0
62.0,415,1,1,32.0,218.4,93.0,236.7,132.0,192.2,137.0,13.2,3.0,0,1,2.3483870967741938,1.793181818181818,1.402919708029197,4.3999999999999995,0
120.0,415,0,1,24.0,227.5,81.0,234.9,71.0,166.4,128.0,9.0,10.5,1,0,2.808641975308642,3.3084507042253524,1.3,0.8571428571428571,0
130.0,408,0,1,30.0,185.0,117.0,249.5,141.0,157.8,103.0,7.4,7.0,0,0,1.5811965811965811,1.7695035460992907,1.5320388349514564,1.0571428571428572,0
20.0,408,0,0,0.0,186.8,89.0,253.4,51.0,273.1,105.0,12.3,6.0,2,0,2.098876404494382,4.968627450980392,2.600952380952381,2.0500000000000003,0
68.0,415,0,0,0.0,158.8,119.0,211.8,105.0,198.1,101.0,10.3,3.0,1,0,1.3344537815126052,2.0171428571428573,1.9613861386138614,3.4333333333333336,0
112.0,415,0,0,0.0,208.7,150.0,212.8,104.0,178.1,98.0,8.5,4.0,0,0,1.3913333333333333,2.0461538461538464,1.8173469387755101,2.125,0
77.0,408,0,0,0.0,185.9,95.0,212.0,98.0,282.3,81.0,11.3,4.0,3,0,1.956842105263158,2.163265306122449,3.4851851851851854,2.825,1
109.0,415,0,0,0.0,222.5,74.0,169.7,75.0,264.3,94.0,9.0,3.0,2,0,3.0067567567567566,2.2626666666666666,2.8117021276595744,3.0,0
108.0,415,0,0,0.0,201.1,101.0,170.7,86.0,237.4,113.0,11.6,3.0,3,0,1.991089108910891,1.9848837209302324,2.1008849557522122,3.8666666666666667,1
79.0,415,0,1,17.0,167.9,114.0,243.7,93.0,211.9,114.0,9.1,2.0,1,0,1.4728070175438597,2.6204301075268814,1.8587719298245615,4.55,0
119.0,408,0,0,0.0,239.1,88.0,243.5,79.0,230.9,92.0,10.9,3.0,3,1,2.7170454545454543,3.0822784810126582,2.509782608695652,3.6333333333333333,1
38.0,510,0,0,0.0,175.7,109.0,211.8,97.0,137.9,109.0,9.2,3.0,4,1,1.611926605504587,2.1835051546391755,1.265137614678899,3.0666666666666664,1
109.0,415,0,1,29.0,111.2,90.0,263.5,98.0,224.7,128.0,9.0,6.0,4,1,1.2355555555555555,2.688775510204082,1.75546875,1.5,1
78.0,415,0,0,0.0,87.7,74.0,214.8,58.0,201.3,147.0,10.8,6.0,1,0,1.1851351351351351,3.703448275862069,1.3693877551020408,1.8,0
134.0,415,0,0,0.0,244.1,99.0,246.9,111.0,200.0,133.0,7.2,2.0,0,0,2.4656565656565657,2.2243243243243245,1.5037593984962405,3.6,0
47.0,415,0,1,27.0,165.0,89.0,127.3,118.0,284.4,95.0,7.7,4.0,2,0,1.853932584269663,1.0788135593220338,2.9936842105263155,1.925,0
59.0,408,0,1,27.0,127.4,110.0,103.3,99.0,164.2,73.0,9.1,3.0,0,0,1.1581818181818182,1.0434343434343434,2.2493150684931504,3.033333333333333,0
151.0,415,0,0,0.0,194.8,106.0,292.7,103.0,224.6,82.0,5.5,3.0,0,0,1.8377358490566038,2.841747572815534,2.739024390243902,1.8333333333333333,0
129.0,415,0,0,0.0,54.7,131.0,256.1,105.0,176.6,135.0,11.1,4.0,1,0,0.417557251908397,2.4390476190476194,1.308148148148148,2.775,0
107.0,510,0,1,27.0,283.4,104.0,224.1,152.0,241.3,63.0,14.4,7.0,2,0,2.7249999999999996,1.4743421052631578,3.8301587301587303,2.0571428571428574,0
137.0,408,1,0,0.0,258.0,112.0,246.5,117.0,173.2,100.0,10.9,3.0,0,1,2.3035714285714284,2.106837606837607,1.732,3.6333333333333333,0
76.0,510,0,0,0.0,90.5,142.0,211.7,75.0,194.9,76.0,9.3,2.0,1,0,0.6373239436619719,2.8226666666666667,2.5644736842105265,4.65,0
24.0,415,0,0,0.0,235.6,132.0,115.9,129.0,185.4,136.0,16.2,2.0,0,0,1.784848484848485,0.8984496124031008,1.363235294117647,8.1,0
169.0,408,0,0,0.0,142.5,82.0,231.4,110.0,131.2,67.0,10.0,4.0,2,0,1.7378048780487805,2.1036363636363635,1.9582089552238804,2.5,0
30.0,408,0,0,0.0,54.0,68.0,179.3,96.0,247.2,101.0,10.2,8.0,1,0,0.7941176470588235,1.8677083333333335,2.4475247524752475,1.275,0
70.0,415,0,0,0.0,214.8,87.0,131.0,114.0,216.9,104.0,9.4,3.0,3,0,2.4689655172413794,1.1491228070175439,2.085576923076923,3.1333333333333333,1
52.0,510,1,0,0.0,251.4,118.0,196.6,80.0,192.0,53.0,11.0,2.0,0,1,2.130508474576271,2.4575,3.6226415094339623,5.5,0
3.0,408,0,0,0.0,139.0,99.0,250.7,108.0,286.2,87.0,6.1,3.0,4,0,1.404040404040404,2.321296296296296,3.289655172413793,2.033333333333333,1
38.0,415,0,0,0.0,117.3,114.0,208.7,105.0,203.4,98.0,14.4,2.0,2,0,1.0289473684210526,1.9876190476190476,2.075510204081633,7.2,0
104.0,415,0,0,0.0,264.0,108.0,132.2,75.0,177.7,91.0,10.6,8.0,3,0,2.4444444444444446,1.7626666666666666,1.9527472527472527,1.325,1
27.0,408,0,0,0.0,82.6,105.0,204.0,99.0,224.2,122.0,9.1,4.0,1,0,0.7866666666666666,2.0606060606060606,1.8377049180327867,2.275,0
166.0,415,1,1,28.0,175.8,126.0,253.6,76.0,128.5,72.0,11.4,5.0,1,0,1.3952380952380954,3.3368421052631576,1.7847222222222223,2.2800000000000002,0
13.0,408,0,0,0.0,220.4,100.0,211.2,79.0,259.3,112.0,13.6,8.0,2,0,2.204,2.6734177215189874,2.3151785714285715,1.7,0
52.0,408,0,0,0.0,217.0,104.0,152.3,83.0,134.3,109.0,11.8,4.0,2,0,2.0865384615384617,1.8349397590361447,1.2321100917431194,2.95,0
114.0,415,0,1,25.0,129.0,77.0,290.0,110.0,177.1,110.0,11.6,5.0,1,0,1.6753246753246753,2.6363636363636362,1.6099999999999999,2.32,0
156.0,408,0,0,0.0,150.5,106.0,152.9,112.0,215.9,86.0,3.5,3.0,1,0,1.419811320754717,1.3651785714285716,2.51046511627907,1.1666666666666667,0
90.0,415,0,1,42.0,193.3,66.0,263.3,85.0,214.4,97.0,11.1,4.0,0,0,2.928787878787879,3.0976470588235294,2.2103092783505156,2.775,0
62.0,415,0,0,0.0,189.5,122.0,103.8,95.0,180.6,106.0,10.8,5.0,2,0,1.5532786885245902,1.0926315789473684,1.7037735849056603,2.16,0
82.0,415,0,1,33.0,137.8,95.0,235.5,128.0,268.1,70.0,11.0,6.0,2,0,1.4505263157894739,1.83984375,3.8300000000000005,1.8333333333333333,0
52.0,510,0,0,0.0,129.3,80.0,142.7,101.0,258.3,89.0,12.3,4.0,3,0,1.6162500000000002,1.4128712871287128,2.902247191011236,3.075,1
146.0,510,0,0,0.0,115.6,77.0,213.6,100.0,218.4,72.0,10.7,6.0,1,0,1.5012987012987011,2.136,3.033333333333333,1.7833333333333332,0
120.0,415,0,1,23.0,221.9,114.0,254.7,84.0,250.5,117.0,7.2,5.0,2,0,1.9464912280701754,3.032142857142857,2.141025641025641,1.44,0
130.0,415,0,0,0.0,263.7,113.0,186.5,103.0,195.3,99.0,17.5,6.0,1,1,2.3336283185840707,1.8106796116504855,1.9727272727272729,2.9166666666666665,0
90.0,408,0,0,0.0,61.3,91.0,194.4,94.0,143.1,80.0,11.4,9.0,1,0,0.6736263736263736,2.068085106382979,1.7887499999999998,1.2666666666666666,0
147.0,408,1,0,0.0,183.8,113.0,164.7,110.0,111.0,87.0,10.1,4.0,1,0,1.6265486725663718,1.497272727272727,1.2758620689655173,2.525,0
159.0,415,0,0,0.0,167.4,68.0,143.8,74.0,140.1,111.0,10.3,3.0,0,1,2.461764705882353,1.9432432432432434,1.2621621621621621,3.4333333333333336,0
74.0,510,0,1,27.0,154.1,122.0,195.3,150.0,276.7,86.0,13.2,2.0,4,0,1.2631147540983607,1.302,3.217441860465116,6.6,1
130.0,408,0,0,0.0,252.0,101.0,170.2,105.0,209.2,64.0,5.7,5.0,0,0,2.495049504950495,1.620952380952381,3.26875,1.1400000000000001,0
155.0,408,1,0,0.0,163.1,94.0,291.7,108.0,96.4,111.0,11.2,3.0,0,0,1.7351063829787234,2.700925925925926,0.8684684684684685,3.733333333333333,0
87.0,415,0,0,0.0,198.3,80.0,187.0,89.0,133.5,96.0,16.6,4.0,2,0,2.4787500000000002,2.101123595505618,1.390625,4.15,0
